date,product,region,sales_rep,quantity,unit_price,customer_rating,total_sales,month,quarter,day_of_week,price_category,rating_category
2024-02-10 13:20:00.000000000,Monitor,Central,Rep_011,10,1444.6135868214703,1.5317121708319306,14446.135868214704,2,1,Saturday,Luxury,Poor
2024-02-11 06:52:15.135135132,Mouse,South,Rep_001,15,599.7421336642218,3.553955139196542,8996.132004963327,2,1,Sunday,Premium,Good
2024-02-12 00:24:30.270270268,Mouse,Central,Rep_013,11,759.4288002248203,2.2789727816307797,8353.716802473024,2,1,Monday,Premium,Fair
2024-02-12 17:56:45.405405404,Monitor,North,Rep_019,13,421.91567580224455,1.228468653481773,5484.903785429179,2,1,Monday,Mid-range,Poor
2024-02-13 11:29:00.540540540,Keyboard,East,Rep_003,5,726.7716185738202,1.5505189375934454,3633.858092869101,2,1,Tuesday,Premium,Poor
2024-02-14 05:01:15.675675676,Monitor,South,Rep_017,1,1117.113164820254,1.0037176674798443,1117.113164820254,2,1,Wednesday,Luxury,Poor
2024-02-14 22:33:30.810810808,Mouse,East,Rep_005,12,1983.9571179095365,4.61289450937883,23807.485414914438,2,1,Wednesday,Luxury,Excellent
2024-02-15 16:05:45.945945944,Tablet,Central,Rep_020,11,1345.1933404899821,1.0984719353649544,14797.126745389804,2,1,Thursday,Luxury,Poor
2024-02-16 09:38:01.081081080,Headphones,South,Rep_008,17,438.5296110962124,1.8378230780380442,7455.003388635611,2,1,Friday,Mid-range,Poor
2024-02-17 03:10:16.216216216,Phone,West,Rep_014,4,137.6748111035247,2.6650511227516294,550.6992444140988,2,1,Saturday,Budget,Fair
2024-02-17 20:42:31.351351352,Tablet,East,Rep_004,15,296.3951385632957,2.4262853038032763,4445.927078449436,2,1,Saturday,Mid-range,Fair
2024-02-18 14:14:46.486486484,Monitor,South,Rep_011,9,1146.9826424824423,4.646903507651103,10322.84378234198,2,1,Sunday,Luxury,Excellent
2024-02-19 07:47:01.621621620,Keyboard,East,Rep_020,19,1542.0626411926944,1.1611557829381685,29299.190182661194,2,1,Monday,Luxury,Poor
2024-02-20 01:19:16.756756756,Laptop,South,Rep_015,19,1883.8174542364566,3.0488588307082063,35792.531630492675,2,1,Tuesday,Luxury,Good
2024-02-20 18:51:31.891891892,Monitor,North,Rep_019,12,80.8551853938006,3.721917850097496,970.2622247256072,2,1,Tuesday,Budget,Good
2024-02-21 12:23:47.027027024,Keyboard,East,Rep_007,5,1069.382276045646,4.726791894724675,5346.91138022823,2,1,Wednesday,Luxury,Excellent
2024-02-22 05:56:02.162162160,Headphones,West,Rep_019,10,968.1913446351947,3.481485008494884,9681.913446351948,2,1,Thursday,Premium,Good
2024-02-22 23:28:17.297297296,Monitor,West,Rep_019,17,1329.3072928526228,4.215020944047051,22598.22397849459,2,1,Thursday,Luxury,Excellent
2024-02-23 17:00:32.432432432,Mouse,Central,Rep_011,5,1141.1787662074169,1.3348997513813936,5705.893831037084,2,1,Friday,Luxury,Poor
2024-02-24 10:32:47.567567568,Laptop,South,Rep_005,16,1389.726343635837,2.5437580437477094,22235.621498173394,2,1,Saturday,Luxury,Fair
2024-02-25 04:05:02.702702704,Keyboard,East,Rep_005,7,1333.2610402609212,2.49578853791627,9332.827281826449,2,1,Sunday,Luxury,Fair
2024-02-25 21:37:17.837837840,Keyboard,Central,Rep_008,9,278.1728634729951,4.545152865822871,2503.555771256956,2,1,Sunday,Mid-range,Excellent
2024-02-26 15:09:32.972972968,Keyboard,East,Rep_010,3,1609.449931556503,1.6054846850530997,4828.34979466951,2,1,Monday,Luxury,Poor
2024-02-27 08:41:48.108108104,Headphones,South,Rep_006,15,290.30352264683347,1.607544689346521,4354.552839702502,2,1,Tuesday,Mid-range,Poor
2024-02-28 02:14:03.243243240,Monitor,West,Rep_015,16,1412.1347191578175,2.314232599543194,22594.15550652508,2,1,Wednesday,Luxury,Fair
2024-02-28 19:46:18.378378376,Headphones,North,Rep_016,18,861.4834668991831,1.2178641894673503,15506.702404185296,2,1,Wednesday,Premium,Poor
2024-02-29 13:18:33.513513512,Phone,West,Rep_017,14,1052.0089324243659,1.7298321626099602,14728.125053941123,2,1,Thursday,Luxury,Poor
2024-03-01 06:50:48.648648648,Phone,Central,Rep_008,3,1811.4311280326356,4.860838554182941,5434.293384097907,3,1,Friday,Luxury,Excellent
2024-03-02 00:23:03.783783784,Monitor,North,Rep_008,12,1785.273266623299,2.7127357594686914,21423.279199479588,3,1,Saturday,Luxury,Fair
2024-03-02 17:55:18.918918920,Mouse,Central,Rep_009,9,1644.8197960273076,3.5280768336897457,14803.378164245769,3,1,Saturday,Luxury,Good
2024-03-03 11:27:34.054054056,Headphones,South,Rep_002,7,1044.7893418898302,2.9649260171358276,7313.5253932288115,3,1,Sunday,Luxury,Good
2024-03-04 04:59:49.189189184,Laptop,North,Rep_015,9,1485.6676297609745,2.467845628028802,13371.00866784877,3,1,Monday,Luxury,Fair
2024-03-04 22:32:04.324324320,Keyboard,Central,Rep_018,13,1050.1492582616784,1.5889082976420679,13651.940357401818,3,1,Monday,Luxury,Poor
2024-03-05 16:04:19.459459456,Keyboard,South,Rep_003,18,1745.731860825816,1.8263240648871233,31423.173494864688,3,1,Tuesday,Luxury,Poor
2024-03-06 09:36:34.594594592,Monitor,West,Rep_017,5,835.4128748041547,2.2530659063224414,4177.064374020773,3,1,Wednesday,Premium,Fair
2024-03-07 03:08:49.729729728,Mouse,South,Rep_004,13,1941.9589216090098,3.5442736814089026,25245.465980917128,3,1,Thursday,Luxury,Good
2024-03-07 20:41:04.864864864,Phone,East,Rep_004,4,1868.0293785463111,2.5931221963562177,7472.1175141852445,3,1,Thursday,Luxury,Fair
2024-03-08 14:13:20.000000000,Phone,South,Rep_014,2,1496.1251079309818,1.0272587916005125,2992.2502158619636,3,1,Friday,Luxury,Poor
2024-03-09 07:45:35.135135136,Keyboard,South,Rep_009,16,594.8609741433404,3.0936287402698874,9517.775586293446,3,1,Saturday,Premium,Good
2024-03-10 01:17:50.270270272,Monitor,East,Rep_009,9,1042.5168765681115,4.6860535676296715,9382.651889113004,3,1,Sunday,Mid-range,Excellent
2024-03-10 18:50:05.405405408,Headphones,Central,Rep_018,9,1716.671727681735,4.248310444034717,15450.045549135615,3,1,Sunday,Luxury,Excellent
2024-03-11 12:22:20.540540536,Phone,Central,Rep_010,6,2916.287647894716,4.300845485038524,17497.725887368295,3,1,Monday,Mid-range,Excellent
2024-03-12 05:54:35.675675672,Headphones,South,Rep_004,11,1715.8085385448046,4.180232070424525,18873.89392399285,3,1,Tuesday,Luxury,Excellent
2024-03-12 23:26:50.810810808,Mouse,East,Rep_012,1,1006.9917630891028,2.2949233024416946,1006.9917630891028,3,1,Tuesday,Luxury,Fair
2024-03-13 16:59:05.945945944,Phone,East,Rep_008,4,842.7857284258032,4.060775335017568,3371.142913703213,3,1,Wednesday,Premium,Excellent
2024-03-14 10:31:21.081081080,Phone,West,Rep_002,13,1811.2220187271369,1.572645431244772,23545.88624345278,3,1,Thursday,Luxury,Poor
2024-03-15 04:03:36.216216216,Tablet,Central,Rep_013,13,1227.509415953542,3.630864589103814,15957.622407396046,3,1,Friday,Luxury,Good
2024-03-15 21:35:51.351351352,Phone,North,Rep_016,13,1174.3973139029497,3.5662742667399776,15267.165080738347,3,1,Friday,Luxury,Good
2024-03-16 15:08:06.486486488,Laptop,Central,Rep_002,2,1139.5935920175755,1.1022791963589387,2279.187184035151,3,1,Saturday,Luxury,Poor
2024-03-17 08:40:21.621621624,Monitor,Central,Rep_011,9,773.7805562380862,4.151880534363727,6964.025006142776,3,1,Sunday,Premium,Excellent
2024-03-18 02:12:36.756756752,Monitor,West,Rep_010,8,1582.0040518817982,4.612992420380522,12656.032415054386,3,1,Monday,Luxury,Excellent
2024-03-18 19:44:51.891891888,Headphones,North,Rep_015,7,542.9569658307573,2.0696611138884307,3800.6987608153013,3,1,Monday,Premium,Fair
2024-03-19 13:17:07.027027024,Mouse,West,Rep_017,4,1880.8451720804862,4.249562896744603,7523.380688321945,3,1,Tuesday,Luxury,Excellent
2024-03-20 06:49:22.162162160,Phone,North,Rep_008,18,1793.2711498415736,1.3296238874477928,32278.880697148325,3,1,Wednesday,Luxury,Poor
2024-03-21 00:21:37.297297296,Laptop,South,Rep_018,3,708.0866350660514,3.399871433044264,2124.2599051981542,3,1,Thursday,Premium,Good
2024-03-21 17:53:52.432432432,Headphones,North,Rep_009,6,1472.4543511717443,2.9425874613371086,8834.726107030467,3,1,Thursday,Luxury,Fair
2024-03-22 11:26:07.567567568,Tablet,West,Rep_008,12,1167.7852291767033,3.183694133236,14013.42275012044,3,1,Friday,Luxury,Good
2024-03-23 04:58:22.702702704,Headphones,Central,Rep_014,12,708.4161388985075,4.704820807537381,8500.99366678209,3,1,Saturday,Premium,Excellent
2024-03-23 22:30:37.837837840,Headphones,North,Rep_018,8,1977.617213591121,4.485260988987414,15820.937708728969,3,1,Saturday,Luxury,Excellent
2024-03-24 16:02:52.972972968,Phone,North,Rep_020,1,99.2128244041152,4.140334628959028,99.2128244041152,3,1,Sunday,Budget,Excellent
2024-03-25 09:35:08.108108104,Tablet,East,Rep_020,4,542.659759711509,2.094793830713484,2170.639038846036,3,1,Monday,Premium,Fair
2024-03-26 03:07:23.243243240,Headphones,Central,Rep_012,11,1064.1444191667433,4.647274514744367,11705.588610834177,3,1,Tuesday,Luxury,Excellent
2024-03-26 20:39:38.378378376,Laptop,South,Rep_019,3,1067.8083567831995,1.390030769855501,3203.4250703495986,3,1,Tuesday,Luxury,Poor
2024-03-27 14:11:53.513513512,Laptop,West,Rep_014,13,1198.41949614385,4.413316866235151,15579.45344987005,3,1,Wednesday,Luxury,Excellent
2024-03-28 07:44:08.648648648,Monitor,South,Rep_017,17,1515.7685354446926,2.312640289414431,25768.065102559773,3,1,Thursday,Luxury,Fair
2024-03-29 01:16:23.783783784,Tablet,Central,Rep_003,10,1265.781769512628,1.2150892466479335,12657.81769512628,3,1,Friday,Luxury,Poor
2024-03-29 18:48:38.918918920,Tablet,North,Rep_007,12,1220.5488480296722,3.677427936962993,14646.586176356066,3,1,Friday,Luxury,Good
2024-03-30 12:20:54.054054056,Monitor,North,Rep_017,15,154.35320268043444,1.9251197132638218,2315.2980402065164,3,1,Saturday,Budget,Poor
2024-03-31 05:53:09.189189184,Headphones,Central,Rep_012,10,784.2340611891317,1.9742845034585277,7842.340611891317,3,1,Sunday,Premium,Poor
2024-03-31 23:25:24.324324320,Tablet,North,Rep_009,14,502.5086924172542,2.224188664915086,7035.121693841559,3,1,Sunday,Premium,Fair
2024-04-01 16:57:39.459459456,Laptop,North,Rep_015,13,567.4717176238521,1.254739070010067,7377.132329110077,4,2,Monday,Premium,Poor
2024-04-02 10:29:54.594594592,Laptop,North,Rep_018,5,1130.9580749636725,1.7085085767930162,5654.790374818363,4,2,Tuesday,Luxury,Poor
2024-04-03 04:02:09.729729728,Phone,West,Rep_013,6,439.03536411273643,1.0205585103422412,2634.2121846764185,4,2,Wednesday,Mid-range,Poor
2024-04-03 21:34:24.864864864,Tablet,West,Rep_008,2,623.2007469829501,2.781638084423147,1246.4014939659003,4,2,Wednesday,Premium,Fair
2024-04-04 15:06:40.000000000,Headphones,East,Rep_014,17,512.3151816088132,1.3370215096718852,8709.358087349825,4,2,Thursday,Premium,Poor
2024-04-05 08:38:55.135135136,Monitor,South,Rep_008,4,1899.5807392754798,3.730610420176796,7598.322957101919,4,2,Friday,Luxury,Good
2024-04-06 02:11:10.270270272,Monitor,Central,Rep_014,14,1892.0981777336356,1.9424914047665935,26489.3744882709,4,2,Saturday,Luxury,Poor
2024-04-06 19:43:25.405405400,Headphones,Central,Rep_007,10,1239.3860392623008,2.9649260171358276,12393.860392623008,4,2,Saturday,Luxury,Excellent
2024-04-07 13:15:40.540540536,Mouse,Central,Rep_012,3,1852.8188140272048,4.48500650959461,5558.456442081614,4,2,Sunday,Luxury,Excellent
2024-04-08 06:47:55.675675672,Keyboard,East,Rep_011,3,1582.3346586633277,2.157763579872833,4747.003975989983,4,2,Monday,Luxury,Fair
2024-04-09 00:20:10.810810808,Phone,West,Rep_011,15,1200.3983714635272,4.132861818626715,18005.975571952906,4,2,Tuesday,Luxury,Excellent
2024-04-09 17:52:25.945945944,Monitor,East,Rep_013,6,62.54866241875164,4.212979618659225,375.29197451250985,4,2,Tuesday,Budget,Excellent
2024-04-10 11:24:41.081081080,Tablet,Central,Rep_018,17,1556.406757854838,4.946252456457642,26458.914883532245,4,2,Wednesday,Luxury,Excellent
2024-04-11 04:56:56.216216216,Phone,South,Rep_002,12,1419.8522660975143,3.39135994738274,17038.227193170173,4,2,Thursday,Luxury,Good
2024-04-11 22:29:11.351351352,Tablet,North,Rep_015,11,1249.7446239007072,1.3278629385746488,13747.190862907779,4,2,Thursday,Luxury,Poor
2024-04-12 16:01:26.486486488,Mouse,West,Rep_020,4,1532.8274077808198,3.587348915705524,6131.309631123279,4,2,Friday,Luxury,Good
2024-04-13 09:33:41.621621624,Laptop,West,Rep_018,6,1050.198221310793,3.499918993504141,6301.1893278647585,4,2,Saturday,Luxury,Good
2024-04-14 03:05:56.756756752,Phone,East,Rep_015,1,1422.9623790766111,3.553402309681727,1422.9623790766111,4,2,Sunday,Luxury,Good
2024-04-14 20:38:11.891891888,Monitor,West,Rep_019,16,2916.287647894716,2.228582592416846,46660.602366315456,4,2,Sunday,Luxury,Fair
2024-04-15 14:10:27.027027024,Phone,Central,Rep_012,15,782.8197808998682,4.438718340321332,11742.296713498023,4,2,Monday,Premium,Excellent
2024-04-16 07:42:42.162162160,Phone,Central,Rep_013,17,1430.8375780562196,4.837888731821648,24324.238826955734,4,2,Tuesday,Luxury,Excellent
2024-04-17 01:14:57.297297296,Phone,East,Rep_011,8,977.5912451213695,1.8708500519126061,7820.729960970956,4,2,Wednesday,Premium,Poor
2024-04-17 18:47:12.432432432,Keyboard,Central,Rep_005,12,1365.079321037264,1.3526086325465778,16380.951852447168,4,2,Wednesday,Luxury,Poor
2024-04-18 12:19:27.567567568,Phone,South,Rep_001,10,1537.64200433101,1.7781401326739363,15376.4200433101,4,2,Thursday,Luxury,Poor
2024-04-19 05:51:42.702702704,Tablet,East,Rep_003,15,138.63237584980214,4.282208557022875,2079.4856377470323,4,2,Friday,Budget,Excellent
2024-04-19 23:23:57.837837840,Laptop,South,Rep_019,9,1310.8708656998906,3.70657853927939,11797.837791299014,4,2,Friday,Luxury,Good
2024-04-20 16:56:12.972972968,Mouse,North,Rep_007,2,492.1453095935419,3.5441893693565065,984.2906191870838,4,2,Saturday,Mid-range,Good
2024-04-21 10:28:28.108108104,Headphones,South,Rep_012,5,1356.5634487247553,2.607172540437698,6782.817243623776,4,2,Sunday,Luxury,Fair
2024-04-22 04:00:43.243243240,Phone,North,Rep_015,6,963.2438625709362,3.311311886045743,5779.463175425617,4,2,Monday,Premium,Good
2024-04-22 21:32:58.378378376,Monitor,North,Rep_005,7,1558.4278466365301,2.2314965010974697,10908.99492645571,4,2,Monday,Luxury,Fair
2024-04-23 15:05:13.513513512,Phone,South,Rep_015,1,290.63158965091304,2.908800317671845,290.63158965091304,4,2,Tuesday,Mid-range,Fair
2024-04-24 08:37:28.648648648,Monitor,East,Rep_008,7,1271.3285857295805,4.172252113482624,8899.300100107062,4,2,Wednesday,Luxury,Excellent
2024-04-25 02:09:43.783783784,Tablet,Central,Rep_010,12,593.017921408727,4.924966389821849,7116.215056904724,4,2,Thursday,Premium,Excellent
2024-04-25 19:41:58.918918920,Monitor,Central,Rep_016,16,1713.3148908946534,4.729955694359207,27413.038254314455,4,2,Thursday,Luxury,Excellent
2024-04-26 13:14:14.054054056,Headphones,North,Rep_008,16,1860.3478359907995,4.735463771384995,29765.56537585279,4,2,Friday,Luxury,Excellent
2024-04-27 06:46:29.189189184,Laptop,North,Rep_001,11,1992.976672674158,2.6088949393884495,21922.743399415736,4,2,Saturday,Luxury,Fair
2024-04-28 00:18:44.324324320,Monitor,East,Rep_012,4,1602.2144347332023,2.8751595220271637,6408.857738932809,4,2,Sunday,Luxury,Fair
2024-04-28 17:50:59.459459456,Monitor,West,Rep_005,13,1519.7814373346089,3.822541585475926,19757.158685349914,4,2,Sunday,Luxury,Good
2024-04-29 11:23:14.594594592,Laptop,South,Rep_003,7,470.22647979172456,4.688767712205137,3291.585358542072,4,2,Monday,Mid-range,Excellent
2024-04-30 04:55:29.729729728,Headphones,North,Rep_001,4,705.213765030712,1.5679770374083386,2820.855060122848,4,2,Tuesday,Premium,Poor
2024-04-30 22:27:44.864864864,Phone,Central,Rep_004,15,958.080956436445,2.216967455308783,14371.214346546676,4,2,Tuesday,Premium,Fair
2024-05-01 16:00:00.000000000,Monitor,East,Rep_008,19,1558.0930431753868,1.556987378376438,29603.76782033235,5,2,Wednesday,Luxury,Poor
2024-05-02 09:32:15.135135136,Laptop,South,Rep_003,9,1834.183436902039,3.4480341198378213,16507.65093211835,5,2,Thursday,Luxury,Good
2024-05-03 03:04:30.270270272,Tablet,East,Rep_010,11,418.82124504482,2.22520398755015,4607.03369549302,5,2,Friday,Mid-range,Fair
2024-05-03 20:36:45.405405400,Laptop,South,Rep_002,8,1848.6165951067005,2.304431410050294,14788.932760853604,5,2,Friday,Luxury,Fair
2024-05-04 14:09:00.540540536,Tablet,South,Rep_011,1,1406.4680720904132,1.283663837951917,1406.4680720904132,5,2,Saturday,Luxury,Poor
2024-05-05 07:41:15.675675672,Headphones,North,Rep_010,8,1241.0029248358253,2.3991842472303677,9928.023398686602,5,2,Sunday,Luxury,Fair
2024-05-06 01:13:30.810810808,Phone,East,Rep_014,13,439.69047899978204,4.449986029606341,5715.976226997167,5,2,Monday,Mid-range,Excellent
2024-05-06 18:45:45.945945944,Laptop,East,Rep_007,4,158.2738139778436,1.9322912475633398,633.0952559113744,5,2,Monday,Budget,Poor
2024-05-07 12:18:01.081081080,Mouse,Central,Rep_002,8,1158.5065520904827,3.7807498648402627,9268.052416723862,5,2,Tuesday,Luxury,Good
2024-05-08 05:50:16.216216216,Mouse,Central,Rep_009,3,1320.4555824913402,3.5185133797543706,3961.3667474740205,5,2,Wednesday,Luxury,Good
2024-05-08 23:22:31.351351352,Keyboard,North,Rep_016,9,461.02382624164204,4.453938433476461,4149.214436174779,5,2,Wednesday,Mid-range,Excellent
2024-05-09 16:54:46.486486488,Monitor,North,Rep_013,2,1135.08960135964,1.529151790604153,2270.17920271928,5,2,Thursday,Luxury,Poor
2024-05-10 10:27:01.621621624,Headphones,West,Rep_009,2,1720.1621353870185,4.910359841380172,3440.324270774037,5,2,Friday,Luxury,Excellent
2024-05-11 03:59:16.756756752,Laptop,Central,Rep_020,13,1678.378593637289,3.3305145841614623,21818.921717284757,5,2,Saturday,Luxury,Good
2024-05-11 21:31:31.891891888,Mouse,South,Rep_004,15,1858.3426021432795,4.981896609387258,27875.139032149193,5,2,Saturday,Luxury,Excellent
2024-05-12 15:03:47.027027024,Monitor,East,Rep_010,12,763.4773286359168,4.646058903463404,9161.727943631002,5,2,Sunday,Premium,Excellent
2024-05-13 08:36:02.162162160,Mouse,North,Rep_012,4,670.1966664742914,1.8860690884524232,2680.7866658971657,5,2,Monday,Premium,Poor
2024-05-14 02:08:17.297297296,Laptop,East,Rep_017,8,1511.380711662577,1.2246480396132524,12091.045693300615,5,2,Tuesday,Luxury,Poor
2024-05-14 19:40:32.432432432,Tablet,East,Rep_014,9,890.6691899391598,2.022556375181446,8016.022709452438,5,2,Tuesday,Premium,Fair
2024-05-15 13:12:47.567567568,Laptop,West,Rep_014,5,220.7198948541722,3.1102545959976795,1103.599474270861,5,2,Wednesday,Mid-range,Good
2024-05-16 06:45:02.702702704,Keyboard,Central,Rep_002,18,601.4622048074744,1.68638546826076,10826.31968653454,5,2,Thursday,Premium,Poor
2024-05-17 00:17:17.837837840,Laptop,North,Rep_020,11,866.2354567864038,1.669838978071954,9528.590024650443,5,2,Friday,Premium,Poor
2024-05-17 17:49:32.972972968,Laptop,East,Rep_011,15,620.4070296786914,2.8503741884206124,9306.10544518037,5,2,Friday,Premium,Fair
2024-05-18 11:21:48.108108104,Keyboard,North,Rep_016,9,697.8008633472772,1.1330718846774337,6280.207770125495,5,2,Saturday,Premium,Poor
2024-05-19 04:54:03.243243240,Headphones,South,Rep_019,17,622.863017040062,1.4875523301290818,10588.671289681053,5,2,Sunday,Premium,Poor
2024-05-19 22:26:18.378378376,Laptop,West,Rep_006,12,130.92337600700492,2.6634453576317902,1571.0805120840591,5,2,Sunday,Budget,Fair
2024-05-20 15:58:33.513513512,Keyboard,South,Rep_019,7,1292.334666607663,1.2525196368318658,9046.34266625364,5,2,Monday,Luxury,Poor
2024-05-21 09:30:48.648648648,Monitor,North,Rep_005,10,1214.7202196892652,2.5870202258221173,12147.202196892651,5,2,Tuesday,Luxury,Fair
2024-05-22 03:03:03.783783784,Tablet,North,Rep_004,10,1324.097822033427,2.8960250637937803,13240.978220334271,5,2,Wednesday,Luxury,Fair
2024-05-22 20:35:18.918918920,Tablet,Central,Rep_015,13,425.00429726557354,2.8050664562924577,5525.055864452456,5,2,Wednesday,Mid-range,Fair
2024-05-23 14:07:34.054054056,Laptop,East,Rep_004,19,626.5263561443463,4.476699429612349,11904.00076674258,5,2,Thursday,Premium,Excellent
2024-05-24 07:39:49.189189184,Headphones,East,Rep_020,11,1258.2510575425986,3.1202498202069298,13840.761632968584,5,2,Friday,Luxury,Good
2024-05-25 01:12:04.324324320,Headphones,South,Rep_010,13,1219.2737584968468,2.8719218499121735,15850.558860459008,5,2,Saturday,Luxury,Fair
2024-05-25 18:44:19.459459456,Monitor,West,Rep_003,8,1037.3441032408223,2.642836981566665,8298.752825926578,5,2,Saturday,Luxury,Fair
2024-05-26 12:16:34.594594592,Laptop,East,Rep_005,8,733.3058375198849,4.270493513217945,5866.446700159079,5,2,Sunday,Premium,Excellent
2024-05-27 05:48:49.729729728,Tablet,Central,Rep_006,4,1830.2154593106454,4.5802264159993324,7320.861837242582,5,2,Monday,Luxury,Excellent
2024-05-27 23:21:04.864864864,Headphones,South,Rep_008,15,712.5519724827453,4.41296987678847,10688.27958724118,5,2,Monday,Premium,Excellent
2024-05-28 16:53:20.000000000,Laptop,South,Rep_007,11,938.4573550526407,3.6941863125255634,10323.030905579048,5,2,Tuesday,Premium,Good
2024-05-29 10:25:35.135135136,Mouse,Central,Rep_010,11,1372.3219703607072,1.549446983874697,15095.541673967778,5,2,Wednesday,Luxury,Poor
2024-05-30 03:57:50.270270272,Headphones,West,Rep_006,1,1108.89179019019,2.107479877968049,1108.89179019019,5,2,Thursday,Luxury,Fair
2024-05-30 21:30:05.405405400,Keyboard,Central,Rep_014,17,726.4276539105518,1.1842522547279097,12349.270116479382,5,2,Thursday,Premium,Poor
2024-05-31 15:02:20.540540536,Mouse,West,Rep_004,15,899.5073413901941,4.723296299960456,13492.610120852913,5,2,Friday,Premium,Excellent
2024-06-01 08:34:35.675675672,Headphones,Central,Rep_013,6,1599.237594814337,3.6431941187636414,9595.425568886021,6,2,Saturday,Luxury,Good
2024-06-02 02:06:50.810810808,Tablet,Central,Rep_020,15,592.3518531988942,3.985451537252966,8885.277797983414,6,2,Sunday,Premium,Good
2024-06-02 19:39:05.945945944,Phone,North,Rep_017,9,327.39771756479007,2.246286958328916,2946.5794580831107,6,2,Sunday,Mid-range,Fair
2024-06-03 13:11:21.081081080,Mouse,South,Rep_007,14,660.6682435680653,4.382614089109369,9249.355409952916,6,2,Monday,Premium,Excellent
2024-06-04 06:43:36.216216216,Monitor,Central,Rep_004,18,1706.5917202014075,2.038413134833914,30718.650963625336,6,2,Tuesday,Luxury,Fair
2024-06-05 00:15:51.351351352,Monitor,Central,Rep_014,17,223.52994396987597,1.0065750284497987,3800.0090474878916,6,2,Wednesday,Mid-range,Poor
2024-06-05 17:48:06.486486488,Tablet,East,Rep_003,18,1983.807343076281,2.505659850082776,35708.53217537306,6,2,Wednesday,Luxury,Fair
2024-06-06 11:20:21.621621616,Headphones,South,Rep_005,5,1104.9556529089418,3.2830459238362937,5524.77826454471,6,2,Thursday,Luxury,Good
2024-06-07 04:52:36.756756752,Laptop,East,Rep_016,9,1970.4492007358333,2.91481943186209,17734.0428066225,6,2,Friday,Luxury,Fair
2024-06-07 22:24:51.891891888,Headphones,South,Rep_020,11,1881.0430230676561,4.448304570306388,20691.473253744218,6,2,Friday,Luxury,Excellent
2024-06-08 15:57:07.027027024,Tablet,East,Rep_004,1,932.9867427112877,1.4216211438246678,932.9867427112877,6,2,Saturday,Premium,Poor
2024-06-09 09:29:22.162162160,Monitor,Central,Rep_002,18,437.05759548043073,3.2152937625349023,7867.036718647753,6,2,Sunday,Mid-range,Good
2024-06-10 03:01:37.297297296,Headphones,Central,Rep_018,6,371.52531430202,3.0519173992836297,2229.15188581212,6,2,Monday,Mid-range,Good
2024-06-10 20:33:52.432432432,Monitor,North,Rep_019,2,517.9792595464171,2.125571928688652,1035.9585190928342,6,2,Monday,Premium,Fair
2024-06-11 14:06:07.567567568,Mouse,East,Rep_019,15,1434.7586491008476,4.288912450308042,21521.379736512714,6,2,Tuesday,Luxury,Excellent
2024-06-12 07:38:22.702702704,Laptop,West,Rep_017,14,582.2524897264013,4.011394623528825,8151.534856169619,6,2,Wednesday,Premium,Excellent
2024-06-13 01:10:37.837837840,Mouse,North,Rep_014,5,715.7792757283817,3.931436749327324,3578.896378641908,6,2,Thursday,Premium,Good
2024-06-13 18:42:52.972972968,Monitor,East,Rep_019,6,925.1186677894988,4.504769913078224,5550.712006736992,6,2,Thursday,Premium,Excellent
2024-06-14 12:15:08.108108104,Monitor,East,Rep_013,6,1830.8037268218397,3.8911384024860847,10984.822360931039,6,2,Friday,Luxury,Good
2024-06-15 05:47:23.243243240,Phone,North,Rep_012,18,419.31716487544986,1.9273651668589058,7547.708967758097,6,2,Saturday,Mid-range,Poor
2024-06-15 23:19:38.378378376,Phone,Central,Rep_006,14,59.80177758911607,3.8222508465987644,837.224886247625,6,2,Saturday,Budget,Good
2024-06-16 16:51:53.513513512,Mouse,East,Rep_004,10,167.1880002374318,2.2308112535593754,1671.8800023743179,6,2,Sunday,Budget,Fair
2024-06-17 10:24:08.648648648,Keyboard,Central,Rep_019,14,1814.29436627623,1.9686986013898822,25400.12112786722,6,2,Monday,Luxury,Poor
2024-06-18 03:56:23.783783784,Mouse,North,Rep_016,13,1312.6571064445582,1.2920143715985093,17064.542383779255,6,2,Tuesday,Luxury,Poor
2024-06-18 21:28:38.918918920,Phone,Central,Rep_013,3,582.4292076892232,3.976114321390707,1747.2876230676695,6,2,Tuesday,Premium,Good
2024-06-19 15:00:54.054054056,Monitor,South,Rep_004,6,395.52537697182265,3.844003847799245,2373.152261830936,6,2,Wednesday,Mid-range,Good
2024-06-20 08:33:09.189189184,Tablet,West,Rep_017,8,623.8201364423729,1.937997910696375,4990.561091538983,6,2,Thursday,Premium,Poor
2024-06-21 02:05:24.324324320,Mouse,East,Rep_001,12,273.8540081399962,3.997516066896624,3286.2480976799543,6,2,Friday,Mid-range,Good
2024-06-21 19:37:39.459459456,Monitor,West,Rep_018,13,1042.5168765681115,4.671363532374212,13552.71939538545,6,2,Friday,Luxury,Excellent
2024-06-22 13:09:54.594594592,Tablet,Central,Rep_020,11,1579.2020400122703,1.432115829966317,17371.222440134974,6,2,Saturday,Luxury,Poor
2024-06-23 06:42:09.729729728,Tablet,East,Rep_017,12,951.6627949794544,1.9305465535470998,11419.953539753453,6,2,Sunday,Premium,Poor
2024-06-24 00:14:24.864864864,Phone,Central,Rep_015,1,1736.677079974644,4.0010431763492615,1736.677079974644,6,2,Monday,Luxury,Excellent
2024-06-24 17:46:40.000000000,Mouse,South,Rep_011,17,536.4434983718029,2.098026694028313,9119.539472320648,6,2,Monday,Premium,Fair
